Date,Latitude,Longitude,WS2M,WD2M,T2M,T2M_MAX,T2M_MIN,T2MDEW,RH2M,PS,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,FIRE
20180528,-105.63713,36.11323,1.67,240,15.63,24.46,7.49,-8.46,21.08,75.36,21.38,33.58,3.61,1
20180805,-105.68006,36.04811,1.43,215.1,21.17,28.76,12.31,9.57,50.78,76.01,28.61,18.03,5.59,1
20180611,-105.53333,36.325,1.51,266.4,20.02,30.21,9.54,-4.78,21.06,75.79,23.93,33.29,2.82,1
20180515,-105.42806,36.17833,1.82,237.7,14.58,23.03,6.62,-5.98,27.11,75.68,24.57,25.93,7.45,1
20180619,-105.48389,36.37083,2.05,248,19.14,27.95,11.08,-0.38,31.66,75.91,24.75,32.9,3.36,1
20180624,-105.45139,36.16806,1.93,278.1,19.88,29.11,10.64,-4.15,22.56,75.51,24.87,30.33,4.92,1
20180605,-105.44889,36.63639,1.79,240.8,20.69,30.09,11.64,-4.33,20.34,75.92,25.71,30.68,6.57,1
20180919,-105.44111,36.71639,1.56,222.6,17.65,25.61,10.83,7.12,53.46,75.72,28.72,17.51,6.09,1
20180101,-106.46222,36.5325,1.62,263.4,-1.31,7.08,-5.24,-8.74,60.5,76.21,18.41,12.18,1.76,1
20180516,-105.46472,36.38472,1.54,227.8,15.65,25.02,7.4,-9.55,18.73,75.88,21.66,32.63,3.25,1
20180519,-105.33833,36.44361,1.91,194.9,13.57,22.67,3.77,-5.86,32.31,75.54,23.66,28.04,7.95,1
20180519,-105.42556,36.17889,1.57,186.8,13.53,22.75,3.28,-7.58,28.82,75.35,23.66,28.04,7.95,1
20180525,-105.34222,36.42222,1.44,267.8,18.72,27.93,9.94,-6.97,18.86,76.01,23.3,32.37,3.7,1
20180525,-105.4575,36.31361,1.44,267.8,18.72,27.93,9.94,-6.97,18.86,76.01,23.3,32.37,3.7,1
20180526,-106.30889,36.54111,1.7,224.3,16.13,24.87,6.48,-6.87,23.99,76.1,27.51,15.03,12.17,1
20180529,-106.25972,36.41111,1.98,271,14.86,23.68,5.87,-3.04,31.31,75.92,22.97,32.95,3.18,1
20160529,-105.49333,36.73694,1.79,196.1,15.06,22.37,7.13,-4.19,30.45,75.97,24.55,27.37,8.88,1
20170625,-105.45611,36.14917,1.86,217.4,18.9,27.08,11.5,9.41,59.99,76.17,28.45,26.77,8.43,1
20170709,-106.25139,36.39889,1.26,265.9,20.88,30.25,11.78,7.87,49.99,76.67,29.34,25.75,8.09,1
20160619,-105.34306,36.42056,1.2,307.1,23.32,34.02,11.89,4.56,42.16,76.5,28.63,30.58,5.05,1
20160303,-105.53222,36.56056,1.42,261.4,4.9,14.37,-2.38,-8.57,40.16,75.86,19.82,19.92,6.29,1
20160529,-106.25,36.4,1.84,197.9,15.16,23.45,5.25,-4.46,31.87,76.31,24.05,28.66,7.5,1
20160506,-105.57972,36.25028,3.7,175.7,13.03,22.42,4.42,-2.46,39.05,75.48,24.63,26.8,6.64,1
20160705,-106.15833,36.47611,2.03,271,20.59,28.93,11.68,2.37,33.28,76.46,26.89,31.71,3.99,1
20160829,-105.50056,36.74667,0.93,134.8,13.6,19.31,8.38,6.73,65.46,76.41,28.9,16.53,8.85,1
20160704,-106.2,36.39917,2.07,282.9,19.5,27.87,10.03,3.77,39.35,76.56,26.92,30.6,5.21,1
20160529,-105.49083,36.73306,1.79,196.1,15.06,22.37,7.13,-4.19,30.45,75.97,24.55,27.37,8.88,1
20160609,-106.2,36.4,1.65,308.9,19.74,28.41,10.26,5.76,45.37,76.16,30.12,21.02,10.74,1
20160530,-105.54083,36.68889,1.72,247.7,14.72,23.93,6.05,-4.53,30.38,75.75,23.79,27.82,9.42,1
20160529,-106.26028,36.41389,1.84,197.9,15.16,23.45,5.25,-4.46,31.87,76.31,24.05,28.66,7.5,1
20180709,-105.54972,36.54806,1.31,163.5,20.3,28.45,12.74,8.2,51.07,76.59,28.36,28.36,7.08,1
20140721,-105.47609,36.14027,0.8,297.3,21.69,29.38,15.09,8.86,48.14,76.12,30.35,21.92,9.55,1
20140726,-105.35109,36.40971,1.14,342.5,23.43,32.93,15.37,8.35,43.66,76.25,28.82,26.21,6.8,1
20170709,-105.46833,36.05694,0.98,266.4,20.19,28.36,11.34,7.73,51,76.13,28.25,26.27,7.67,1
20140407,-107.27549,36.74221,3.6,322.7,6.03,15.98,-4.09,-7.54,44.51,79.78,20.31,27.72,2.75,1
20140615,-105.63519,36.11082,1.85,231.3,15.71,24.53,6.89,-7.73,22.46,75.43,21.88,33.96,3.95,1
20140615,-105.54019,36.26082,2.55,225.7,15.8,24.67,6.17,-7.24,22.98,75.6,21.88,33.96,3.95,1
20140615,-105.63409,36.10999,1.85,231.3,15.71,24.53,6.89,-7.73,22.46,75.43,21.88,33.96,3.95,1
20140621,-105.43689,36.70805,1.86,253.6,18.9,28.59,8.32,2.95,44.1,75.87,27.66,26.72,10.59,1
20140622,-105.63689,36.11055,1.37,285.1,18.63,27.39,9.63,-0.7,30.46,75.62,27.08,24.47,12.11,1
20140622,-105.58109,36.24916,1.37,285.1,18.63,27.39,9.63,-0.7,30.46,75.62,27.08,24.47,12.11,1
20140622,-105.57969,36.25027,1.59,276.4,18.78,26.9,10.62,-0.55,30.56,75.83,27.08,24.47,12.11,1
20140626,-105.35079,36.40971,2.27,240.2,19.11,28.66,8.6,-1.96,31.64,75.67,24.94,30.9,5.57,1
20140628,-105.45879,36.70555,1.93,275.1,18.66,27.07,11.02,-0.39,32.1,75.71,23.87,33.37,2.78,1
20120520,-105.5763,36.64694,1.35,219.9,13.59,23.66,2.92,-1.58,44.73,76.14,23.77,29.91,4.87,1
20120527,-105.6788,36.04722,2.41,268.6,9.72,16.85,2.6,-14.24,17.7,75.31,18.8,33.77,3.39,1
20120527,-105.3983,36.725,2.99,258.7,9.1,16.47,1.91,-12.45,21.48,75.49,18.8,33.77,3.39,1
20120527,-105.3986,36.725,2.99,258.7,9.1,16.47,1.91,-12.45,21.48,75.49,18.8,33.77,3.39,1
20120528,-105.6577,36.11583,1.45,280.8,11.67,21.89,0.98,-11.4,21.46,75.57,20.03,32.76,4.52,1
20120528,-105.6397,36.11583,1.45,280.8,11.67,21.89,0.98,-11.4,21.46,75.57,20.03,32.76,4.52,1
20120528,-106.24,36.39278,1.79,276.1,10.78,21.31,0.18,-9.73,26.17,76.17,20.5,32.16,4.66,1
20120528,-106.2461,36.39583,1.79,276.1,10.78,21.31,0.18,-9.73,26.17,76.17,20.5,32.16,4.66,1
20120528,-106.2552,36.40222,1.79,276.1,10.78,21.31,0.18,-9.73,26.17,76.17,20.5,32.16,4.66,1
20120528,-106.2552,36.40306,1.79,276.1,10.78,21.31,0.18,-9.73,26.17,76.17,20.5,32.16,4.66,1
20120528,-106.2566,36.405,1.79,276.1,10.78,21.31,0.18,-9.73,26.17,76.17,20.5,32.16,4.66,1
20120528,-106.2563,36.405,1.79,276.1,10.78,21.31,0.18,-9.73,26.17,76.17,20.5,32.16,4.66,1
20120528,-105.5383,36.55389,1.74,264,11.56,21.59,1.08,-10.25,23.14,75.78,20.03,32.76,4.52,1
20120528,-105.6077,36.61583,1.74,264,11.56,21.59,1.08,-10.25,23.14,75.78,20.03,32.76,4.52,1
20120529,-105.6375,36.1125,1.46,277,14.6,24.9,3.15,-10.49,19.64,75.67,20.63,33.4,3.96,1
20120603,-105.4747,36.13944,1.25,4.9,17.95,28.87,7.26,-3.06,28.3,75.69,27.14,22.14,9.71,1
20120604,-106.24,36.3925,1.43,112.1,17.03,27.41,9.43,4.17,49.54,76.34,29.95,14.08,9.99,1
20120604,-106.2591,36.41028,1.43,112.1,17.03,27.41,9.43,4.17,49.54,76.34,29.95,14.08,9.99,1
20100531,-105.3844,36.33417,1.9,230.1,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.473,36.7,1.9,230.1,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.5411,36.68917,1.9,230.1,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100618,-105.4938,36.26944,1.94,234.4,19.94,28.68,11.49,-7.44,17.26,75.97,22.62,33.62,3.47,1
20120617,-106.2227,36.68111,2.49,275.5,19.25,28.75,8.1,-1.01,37.98,76.32,24.47,33.23,3.4,1
20120617,-106.2088,36.68167,2.49,275.5,19.25,28.75,8.1,-1.01,37.98,76.32,24.47,33.23,3.4,1
20120618,-105.6413,36.11611,2.09,286.8,20.63,29.55,11.26,-6.64,17.7,75.38,22.51,33.89,2.98,1
20120618,-105.6386,36.11472,2.09,286.8,20.63,29.55,11.26,-6.64,17.7,75.38,22.51,33.89,2.98,1
20120618,-105.6375,36.1125,2.09,286.8,20.63,29.55,11.26,-6.64,17.7,75.38,22.51,33.89,2.98,1
20130624,-105.38409,36.60888,2.49,238.8,18.41,27.57,9.3,-8.95,15.94,75.71,24.46,31.88,6.55,1
20120610,-106.235,36.68667,2.65,271.2,15.69,24.53,7.43,-6.73,23.22,75.97,22.26,33.85,2.63,1
20060730,-106.2547,36.40306,1.89,242.7,20.24,29.7,12.49,10.89,62.34,76.02,29.82,24.64,8.4,1
20110530,-105.4583,36.70556,4.18,246.9,11.21,16.98,3.56,-6.78,30.41,75.28,19.88,33.21,4.63,1
20110530,-105.4561,36.70639,4.18,246.9,11.21,16.98,3.56,-6.78,30.41,75.28,19.88,33.21,4.63,1
20110530,-106.2025,36.40306,3.82,256.6,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
20110530,-106.2036,36.40111,3.82,256.6,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
20110530,-106.2036,36.39944,3.82,256.6,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
20110530,-105.3961,36.72639,4.18,246.9,11.21,16.98,3.56,-6.78,30.41,75.28,19.88,33.21,4.63,1
20110530,-106.2336,36.38556,3.82,256.6,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
20110530,-106.2352,36.38694,3.82,256.6,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
19970403,-106.46389,36.48835,2.44,160.6,5.73,11.43,0.83,2.79,83.37,75.4,25.36,18.07,14.64,1
20100530,-105.4969,36.1275,1.46,224.3,14.42,23.95,3.31,-4.45,32.16,75.54,22.63,31.46,5.79,1
20070801,-105.8077,36.06944,0.81,92.9,19.53,28.12,11.81,10.05,59.96,75.87,29.22,25.95,7.82,1
20120620,-105.4836,36.37028,1.5,240.3,21.87,32.03,12.5,-3.62,22.77,75.71,24.51,32.75,4.21,1
20010605,-107.2453,36.64973,3.13,270.4,17.32,25.76,7.42,-7.39,21.8,79.52,23.35,33.31,3.24,1
20110530,-106.2411,36.39056,3.82,256.6,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
20110530,-106.2505,36.3925,3.82,256.6,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
20110604,-106.1736,36.45306,1.9,211.9,18.69,27.46,10.15,-3.94,24.1,76.61,25.24,30.96,6.14,1
20110610,-105.5775,36.7275,1.57,246,16.05,26.31,4.83,-7.33,23.88,75.79,22.51,31.88,5,1
20110612,-105.5213,36.38167,2.32,229.9,17.22,27.08,6.7,-9.93,17.92,75.72,22.55,32.41,5.26,1
20110612,-105.5222,36.38167,2.32,229.9,17.22,27.08,6.7,-9.93,17.92,75.72,22.55,32.41,5.26,1
20110612,-105.523,36.38194,2.32,229.9,17.22,27.08,6.7,-9.93,17.92,75.72,22.55,32.41,5.26,1
19950614,-106.47559,36.53169,1.29,290.9,19.72,27.35,12.9,1.71,33.76,76.33,28.84,25.91,13.94,1
19950706,-105.66717,36.30002,1.42,226.2,18.46,27.56,9.42,1.1,35.66,76.48,25.44,29.47,12.87,1
20100620,-106.1852,36.59278,2.04,254,19.09,28.86,9.09,-4.33,22.98,76.42,25.52,32.57,3.33,1
20100627,-105.4602,36.73972,1.05,114.1,17.58,26.53,9.45,5.83,53.39,75.92,28.57,16.92,7.08,1
20100703,-106.2161,36.90667,0.7,239.4,17.23,25.47,10.31,4.5,52.72,72.97,30.62,24.75,9.84,1
20070630,-106.0263,36.56611,1.35,258,21.76,31.89,10.83,4.16,40.23,76.51,27.31,30.88,6.39,1
20070903,-105.403,36.19222,0.83,226.7,17.24,24.55,9.49,6.33,52.04,76.14,26.93,23,5.32,1
20170820,-105.57972,36.25083,0.93,176.9,16.13,21.18,12.35,10.11,69.64,76.13,29.12,14.1,10.69,1
20170529,-105.49944,36.73556,1.92,236.8,12.96,22.11,2.62,-2.52,40.55,76.03,25.02,23.87,8.52,1
20070730,-106.2391,36.39278,1.07,134.7,18.15,25.59,11.94,9.78,63.37,76.42,30.56,21.5,9.78,1
19950710,-106.26388,36.47335,1.23,195.2,21.7,30.75,13.09,2.88,33.37,76.8,27.32,29.03,12.96,1
19950710,-106.26058,36.47169,1.23,195.2,21.7,30.75,13.09,2.88,33.37,76.8,27.32,29.03,12.96,1
19950823,-106.35718,36.53169,1.14,234.2,18.11,23.75,13.05,10.41,63.74,76.72,29.16,24.12,15.61,1
19950709,-106.19036,36.58914,1.28,149.2,21.33,30.18,13.09,3.33,35.97,76.96,25.56,29.76,14.24,1
20060528,-106.2588,36.41139,3.33,243.4,14.17,22.61,5.72,-4.2,30.09,75.73,23.68,28.8,7.36,1
19991113,-106.32417,36.53205,1.34,322.3,8.18,19.94,1.25,-11.24,25.98,76.71,18.38,14.38,2.16,1
20000606,-106.16888,36.33558,1.97,269.4,19.48,29.01,8.99,1.07,36.16,76.63,23.93,26.71,10.5,1
20100530,-106.2397,36.3925,1.83,269.7,13.38,23.57,2.03,-6.56,29.15,76.12,21.55,33.5,2.49,1
20100531,-105.3844,36.36667,1.9,230.1,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.4836,36.13083,1.5,228.6,15.41,24.99,6.63,0.64,47.26,75.67,23.45,32.08,4.47,1
20100531,-105.468,36.13222,1.5,228.6,15.41,24.99,6.63,0.64,47.26,75.67,23.45,32.08,4.47,1
20100531,-105.4919,36.73306,1.9,230.1,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.4741,36.69917,1.9,230.1,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.4988,36.74722,1.9,230.1,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.5413,36.68917,1.9,230.1,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.4736,36.69944,1.9,230.1,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.6888,36.64111,1.9,230.1,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.5158,36.6775,1.9,230.1,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.5141,36.68056,1.9,230.1,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.5141,36.68056,1.9,230.1,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.4355,36.70833,1.9,230.1,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100531,-105.4363,36.70833,1.9,230.1,15.24,25.2,5.35,-0.1,44.05,75.86,23.45,32.08,4.47,1
20100613,-106.2391,36.39278,1.82,263.6,13.68,21.44,7.21,-3.75,33.77,76.17,22.76,31.78,5.06,1
20100615,-105.4666,36.385,2,216.3,16.35,25.41,7.52,-0.95,34.03,75.91,24.32,31.09,5.06,1
20100618,-105.4769,36.25278,1.94,234.4,19.94,28.68,11.49,-7.44,17.26,75.97,22.62,33.62,3.47,1
20100619,-105.7086,36.06694,1.62,236,19.13,29.12,7.92,-5.91,21.05,75.93,23.16,33.37,3.49,1
20100619,-105.6383,36.11472,1.62,236,19.13,29.12,7.92,-5.91,21.05,75.93,23.16,33.37,3.49,1
20190705,-105.33905,36.44528,1.35,270,20.61,30.23,9.61,1.11,32.75,76.24,27.55,27.06,6.52,1
20191020,-105.3705,36.67264,2.95,278.2,1.74,7.08,-4.75,-13.49,32.68,75.09,18.99,17.99,3.08,1
20190517,-105.54889,36.54833,3.17,243.2,10.06,15.15,2.17,-3.12,42.16,74.99,23.26,27.5,7.18,1
20190731,-105.5725,36.26194,1.22,212.3,21.38,28.14,13.83,9.82,50.46,76.35,28.67,24.46,7.33,1
20170706,-105.35583,36.77,1.23,169.9,22.34,31.45,14.07,5.37,38.57,75.85,29.03,26.37,7.13,1
20120618,-105.635,36.11111,2.09,286.8,20.63,29.55,11.26,-6.64,17.7,75.38,22.51,33.89,2.98,1
20120623,-105.9777,36.62194,1.48,240,22.83,32.63,11.61,2.1,31.24,76.22,27.99,28.13,6.37,1
19960512,-106.45059,36.48835,1.79,299.2,17.34,27.87,7.64,-5.91,24.85,76.43,23.9,31.8,1.96,1
20060625,-106.3716,36.50972,1.57,147.5,16.96,25.03,10.09,7.51,60.23,76.98,28.27,23.28,6.71,1
20070822,-106.2686,36.48861,1.94,241.5,20.65,30.41,10.87,2.26,34.61,76.2,25.17,27.48,4.12,1
20080513,-105.568,36.275,2.06,192.6,8.74,16.64,1.79,-3.28,48.11,75.22,24.9,16.91,12.67,1
20080526,-105.6205,36.10222,2.08,223.6,13.31,21.99,3.85,-6.33,27.93,75.16,21.52,33.26,3.01,1
20080607,-105.568,36.275,2.8,232.8,16.91,26.55,6.83,-3.99,27.45,75.4,23.63,33.21,2.85,1
20080614,-105.5561,36.33361,1.63,280.3,17.31,28.36,5.43,-9.1,19.28,76.15,22.03,33.98,3.64,1
20120623,-105.4547,36.7375,1.58,235.9,23.04,32.45,13.25,1.92,29.95,75.87,27.99,28.13,6.37,1
20120624,-105.4633,36.14056,1.35,165.1,22.54,32.55,13.15,-0.19,27.42,75.98,27.62,28.4,6.87,1
20120706,-106.3472,36.97472,0.35,188.9,15.66,22.14,8.78,8.84,68.08,73.46,29.92,22.79,8.77,1
20130611,-106.34519,36.54055,2.68,264.7,20.78,30.74,11.11,-7.37,16.47,76.39,25.18,32.46,4.95,1
20190827,-105.39639,36.33306,2.02,241,20.02,30.22,11.73,5.55,48.79,76.12,26.92,24.22,5.98,1
20190913,-106.18528,36.40333,1.73,221.2,16.11,25.91,6.78,3.48,48.17,76.82,24.49,24.07,2.97,1
20191110,-106.54417,36.39806,1.51,292.7,4.63,14.33,-1.29,-10.01,34.56,76.13,21.69,12.92,5.68,1
20191219,-106.18389,36.30556,1.48,257.2,-6.55,0.3,-10.8,-14.04,55.38,75.85,18.11,11.02,4.21,1
20080503,-106.2391,36.39278,2.05,240.7,5.83,14.52,-3.01,-9.97,34.13,76.04,20.02,31.1,4.18,1
20100620,-105.5619,36.33306,2.03,239.5,19.49,28.92,8.9,-2.99,26.16,76.05,25.01,32.7,3.69,1
20100620,-105.7519,36.05111,1.46,245.4,19.73,29.11,9.68,-0.79,35.62,75.87,25.01,32.7,3.69,1
20100620,-105.4836,36.37028,2.03,239.5,19.49,28.92,8.9,-2.99,26.16,76.05,25.01,32.7,3.69,1
20100620,-105.5616,36.33306,2.03,239.5,19.49,28.92,8.9,-2.99,26.16,76.05,25.01,32.7,3.69,1
20100623,-105.2033,36.7725,2.18,142.4,19.45,29.33,11.41,-1.06,29.6,75.63,26.94,27.41,5.75,1
20100625,-105.3083,36.3275,1.64,241.1,21,28.77,12.96,7.27,45.88,76.53,29.98,23.99,8.85,1
20100622,-105.6372,36.1125,1.49,247.2,20.96,28.97,13.05,0.57,29.72,75.96,26.39,27.22,9.86,1
20100703,-106.2769,36.91167,0.7,239.4,17.23,25.47,10.31,4.5,52.72,72.97,30.62,24.75,9.84,1
20100623,-105.2033,36.7725,2.18,142.4,19.45,29.33,11.41,-1.06,29.6,75.63,26.94,27.41,5.75,1
20100705,-105.6061,36.11556,1.1,318.2,17.77,27.73,7.91,-3.6,27.81,75.61,23.1,33.52,2.57,1
20100705,-105.7083,36.06694,1.1,318.2,17.77,27.73,7.91,-3.6,27.81,75.61,23.1,33.52,2.57,1
20100705,-105.4969,36.12722,1.1,318.2,17.77,27.73,7.91,-3.6,27.81,75.61,23.1,33.52,2.57,1
20100705,-105.4825,36.13194,1.1,318.2,17.77,27.73,7.91,-3.6,27.81,75.61,23.1,33.52,2.57,1
20120624,-105.6347,36.11111,1.35,165.1,22.54,32.55,13.15,-0.19,27.42,75.98,27.62,28.4,6.87,1
20120624,-105.4533,36.14694,1.35,165.1,22.54,32.55,13.15,-0.19,27.42,75.98,27.62,28.4,6.87,1
20120630,-105.425,36.18,0.91,112.5,23.63,33.48,14.19,1.81,28.35,75.77,29.2,25.81,8.21,1
19901013,-106.11681,36.57747,2.01,274.7,7.77,18.16,0.63,-8.2,34.5,75.84,20.59,19.91,1.95,1
20060708,-106.2586,36.41167,1.08,163,15.63,20.63,12.67,11.52,78.04,76.81,31.29,16.27,11.92,1
20020503,-106.13608,36.64696,2.35,272.7,7.9,17.84,-1.84,-9.97,31.58,75.88,19.74,31.49,2.87,1
20090525,-105.3975,36.72667,1.9,282.1,11.09,18.07,4.24,1.84,57.58,75.49,25.12,23.76,10.04,1
20000722,-106.32138,36.42974,0.89,222.4,21.88,32.16,11.23,-0.62,27.74,76.63,27.69,28.2,16.62,1
20080519,-106.0333,36.39167,1.51,319,17.5,27.53,7,-1.07,32.38,76.07,25.54,29.69,7.83,1
20050606,-105.7583,36.04194,2.16,217.7,15.39,23.97,5.33,-3.15,32.3,75.28,23.07,32.05,4.07,1
20110417,-105.4213,36.70444,2.59,269.7,10.04,19.74,1.22,-2.79,44.1,75.19,22.27,27.97,5.86,1
20110528,-106.6702,36.42333,2.62,250.6,16.29,25.71,5.93,-0.91,34.83,76.34,23.46,32.23,3.67,1
20110529,-105.64,36.11389,2.98,223.7,17.13,25.84,6.96,-5.45,24.53,74.68,22.45,33.16,3.4,1
20110530,-105.4558,36.14806,3.07,254.5,11.98,17.95,3.75,-7.72,26.84,75.12,19.88,33.21,4.63,1
20110530,-105.525,36.13083,3.07,254.5,11.98,17.95,3.75,-7.72,26.84,75.12,19.88,33.21,4.63,1
20110530,-106.2369,36.38806,3.82,256.6,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
20110530,-106.2516,36.23333,2.83,258.2,11.68,17.59,2.88,-7.03,29.55,76.47,21.23,30.85,5.74,1
20100811,-105.6108,36.68778,1.33,248.3,20.94,29.21,12.28,4.74,38.13,76.21,27.9,25.46,6.46,1
20000527,-106.2489,36.42901,1.39,286.1,15.47,25.85,4.33,-3.6,34.93,76.35,23.83,32.59,2.01,1
20110415,-105.323,36.42389,2.31,328.2,2.76,13.3,-5.97,-13.45,34.35,75.58,17.82,29.57,2.77,1
20110529,-105.5405,36.68889,4.28,219.9,16.9,25.81,6.5,-4.48,27.02,74.8,22.45,33.16,3.4,1
20110529,-105.4772,36.13389,2.98,223.7,17.13,25.84,6.96,-5.45,24.53,74.68,22.45,33.16,3.4,1
20110530,-105.4561,36.70639,4.18,246.9,11.21,16.98,3.56,-6.78,30.41,75.28,19.88,33.21,4.63,1
20110530,-105.485,36.14028,3.07,254.5,11.98,17.95,3.75,-7.72,26.84,75.12,19.88,33.21,4.63,1
20110530,-106.2558,36.40361,3.82,256.6,9.9,15.6,1.83,-6.3,35.22,75.7,21.23,30.85,5.74,1
20110530,-105.4611,36.195,3.07,254.5,11.98,17.95,3.75,-7.72,26.84,75.12,19.88,33.21,4.63,1
20110530,-105.458,36.14306,3.07,254.5,11.98,17.95,3.75,-7.72,26.84,75.12,19.88,33.21,4.63,1
20110530,-105.5158,36.67833,4.18,246.9,11.21,16.98,3.56,-6.78,30.41,75.28,19.88,33.21,4.63,1
20110530,-105.4352,36.70778,4.18,246.9,11.21,16.98,3.56,-6.78,30.41,75.28,19.88,33.21,4.63,1
19921021,-105.75057,36.10002,1.22,211.7,9.45,15.86,4.97,2.12,62.63,76,24.1,11.86,10.84,1
19920426,-106.17388,36.35335,0.99,286.2,10.86,20.08,2.53,1.27,59.81,76.5,22.72,28.74,6.01,1
19920615,-105.50056,36.50003,2.76,242.4,13.7,22.27,4.95,-2.29,37.12,75.35,23.09,32.01,4.73,1
19920615,-105.50056,36.50003,2.76,242.4,13.7,22.27,4.95,-2.29,37.12,75.35,23.09,32.01,4.73,1
19920629,-105.50057,36.10003,1.69,236.4,18.45,27.4,8.82,3.22,45.39,75.54,26.64,28.94,15.56,1
19920630,-105.46717,36.1167,2.28,261.2,18.4,26.7,9.33,0.35,33.55,75.32,26.05,30.69,7.71,1
19920702,-105.46717,36.1167,1.71,282.2,14.56,23.4,5.32,-4.58,29.12,75.51,21.89,32.29,6.53,1
19920919,-106.17218,36.34502,2.27,257,11.47,17.08,6.2,6.18,72.24,76.1,28.92,16.12,13.28,1
19930713,-105.58387,36.2667,1.56,267,19.73,27.99,12.43,6.22,48.06,75.82,29.86,26.95,14.75,1
19940703,-106.21718,36.66668,1.45,274,20.47,29.24,12.62,4.17,39.29,76.24,29.33,28.49,14.15,1
19940704,-105.45057,36.1467,1.53,253.3,20.57,29.03,12.32,-2.7,24.76,75.65,26.45,31.42,6.02,1
19940704,-105.46717,36.13336,1.53,253.3,20.57,29.03,12.32,-2.7,24.76,75.65,26.45,31.42,6.02,1
19940704,-106.22888,36.39669,2.11,251.8,19.77,28.96,9.76,-4.09,24.81,76.2,22.74,33.11,5.19,1
19930707,-105.33387,36.35003,1.94,252.3,20.88,29.28,12.16,-0.82,25.88,75.66,24.58,31.78,4.73,1
19931102,-107.2406,36.95168,1.1,228.3,2.15,11.37,-3.99,-9.32,47.09,79,18.29,16.21,3.06,1
19920804,-105.61717,36.13336,1.14,265.1,19.82,27.49,12.33,8.49,53.32,75.99,29.36,17.41,9.01,1
19921022,-106.00057,36.56669,0.92,217.9,9.59,15.89,4.44,3.52,68.87,76.94,26.05,10.81,9.82,1
19840505,-106.25156,36.34223,2.86,265.1,9.7,17.45,1.72,-1.31,53.06,75.2,25.72,22.94,17.88,1
19930703,-105.50057,36.1167,2.58,263.4,19.07,26.45,10.91,0.73,33.6,75.13,22.39,32.32,6.47,1
19930705,-105.50056,36.7167,2.65,259.1,17,24.58,9.05,-0.07,34.91,75.55,27.17,31.69,5.95,1
19930706,-105.43386,36.73336,2.02,262,19.4,28.54,10.66,-3.3,24.27,75.71,23.71,32.58,5.56,1
19930718,-106.25558,36.49669,1.23,287,19.38,29.44,9.9,-3.83,26.06,76.47,23.99,30.9,6.13,1
19930725,-105.40056,36.73336,1.88,226.8,20.64,29.73,13.34,1,30.89,76.16,24.1,30.49,5.9,1
19840714,-105.5401,36.37203,1.6,241.6,20.45,28.67,11.84,8.44,51.72,76.24,28.72,26.68,13.96,1
19850814,-106.08244,36.66132,1.42,290,17.11,26.22,7.89,-2.57,30.15,76.25,22.97,26.62,13.67,1
19890416,-105.71717,36.10003,2.18,289.7,10.99,19.56,2.45,-4.74,35.38,75.28,23.55,27.55,5.64,1
19890625,-106.8339,36.28335,1.8,247.2,18.29,26.61,9.52,-6.71,19.54,77.12,25.4,30.72,9.52,1
20030526,-107.23306,37.26639,0.48,6.4,11.9,20.51,3.26,1.98,55.43,71.45,25.88,25.8,10.39,1
20180507,-107.01194,37.385,2.25,254.9,10.75,17.4,5.12,-3.55,37.66,71.82,24.81,22.18,14.49,1
20070709,-107.38361,37.21194,1.29,290.5,23.6,33.73,13.01,2.2,30.68,78.74,25.23,28.21,9.42,1
